"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 18, 2013","805.32","795.89","808.35","795.89","-","1.18%"
"Apr 17, 2013","795.94","799.75","799.75","790.16","-","-0.48%"
"Apr 16, 2013","799.81","789.76","800.90","787.41","-","1.26%"
"Apr 15, 2013","789.84","815.48","815.48","787.07","-","-3.08%"
"Apr 12, 2013","814.91","831.18","831.75","812.17","-","-1.92%"
"Apr 11, 2013","830.88","845.89","846.68","828.85","-","-1.77%"
"Apr 10, 2013","845.89","834.03","850.34","834.03","-","1.42%"
"Apr 09, 2013","834.03","832.43","840.64","832.11","-","0.22%"
"Apr 08, 2013","832.19","828.23","832.35","818.53","-","0.46%"
"Apr 05, 2013","828.34","818.99","829.50","804.44","-","1.11%"
"Apr 04, 2013","819.24","824.25","825.55","814.61","-","-0.56%"
"Apr 03, 2013","823.86","821.78","827.14","818.04","-","0.31%"
"Apr 02, 2013","821.34","838.33","844.98","820.45","-","-2.03%"
"Apr 01, 2013","838.33","843.11","845.47","836.56","-","-0.62%"
"Mar 28, 2013","843.52","836.99","844.90","833.27","-","0.79%"
"Mar 27, 2013","836.91","828.52","839.31","819.32","-","1.04%"
"Mar 26, 2013","828.30","825.09","829.69","820.79","-","0.43%"
"Mar 25, 2013","824.75","816.14","824.83","816.14","-","1.05%"
"Mar 22, 2013","816.14","823.11","830.99","813.68","-","-0.85%"
"Mar 21, 2013","823.11","830.74","831.96","819.83","-","-0.92%"
"Mar 20, 2013","830.74","836.55","841.06","825.96","-","-0.69%"
"Mar 19, 2013","836.55","847.47","849.21","835.28","-","-1.28%"
"Mar 18, 2013","847.41","845.05","847.48","832.20","-","0.33%"
"Mar 15, 2013","844.66","866.43","870.01","841.09","-","-2.51%"
"Mar 14, 2013","866.43","873.63","879.25","860.86","-","-0.82%"
"Mar 13, 2013","873.57","882.50","883.56","870.97","-","-1.02%"
"Mar 12, 2013","882.55","876.76","884.23","874.85","-","0.65%"
"Mar 11, 2013","876.89","878.07","880.29","873.21","-","-0.14%"
"Mar 08, 2013","878.09","884.15","885.81","873.62","-","-0.69%"
