"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2014","1,302.93","1,273.76","1,308.45","1,273.76","-","2.30%"
"Sep 25, 2014","1,273.63","1,294.21","1,294.21","1,271.77","-","-1.59%"
"Sep 24, 2014","1,294.25","1,289.54","1,299.02","1,275.67","-","0.36%"
"Sep 23, 2014","1,289.63","1,293.94","1,304.09","1,279.45","-","-0.33%"
"Sep 22, 2014","1,293.94","1,310.62","1,310.62","1,279.09","-","-1.36%"
"Sep 19, 2014","1,311.72","1,324.48","1,329.66","1,305.32","-","-0.98%"
"Sep 18, 2014","1,324.74","1,335.42","1,340.39","1,317.98","-","-0.81%"
"Sep 17, 2014","1,335.50","1,339.32","1,354.89","1,335.50","-","-0.28%"
"Sep 16, 2014","1,339.21","1,318.32","1,363.22","1,318.31","-","1.58%"
"Sep 15, 2014","1,318.43","1,292.02","1,318.43","1,289.40","-","2.05%"
"Sep 13, 2014","1,291.92","1,291.92","1,291.92","1,291.92","-","0.00%"
"Sep 12, 2014","1,291.92","1,318.19","1,318.19","1,287.40","-","-2.07%"
"Sep 11, 2014","1,319.25","1,320.15","1,331.12","1,316.01","-","-0.07%"
"Sep 10, 2014","1,320.22","1,326.83","1,326.83","1,302.86","-","-0.50%"
"Sep 09, 2014","1,326.89","1,336.66","1,340.21","1,319.43","-","-0.82%"
"Sep 08, 2014","1,337.80","1,365.62","1,380.29","1,337.80","-","-1.95%"
"Sep 05, 2014","1,364.44","1,365.77","1,370.61","1,356.01","-","-0.09%"
"Sep 04, 2014","1,365.65","1,381.93","1,381.93","1,363.13","-","-1.20%"
"Sep 03, 2014","1,382.30","1,378.69","1,388.19","1,368.08","-","0.27%"
"Sep 02, 2014","1,378.52","1,360.78","1,382.89","1,357.18","-","1.30%"
"Sep 01, 2014","1,360.81","1,370.39","1,388.30","1,360.81","-","-0.68%"
"Aug 31, 2014","1,370.13","1,370.13","1,370.13","1,370.13","-","0.00%"
"Aug 29, 2014","1,370.13","1,347.11","1,374.33","1,347.11","-","1.73%"
"Aug 28, 2014","1,346.80","1,359.64","1,359.64","1,343.72","-","-0.95%"
"Aug 27, 2014","1,359.74","1,337.73","1,365.40","1,337.73","-","1.65%"
"Aug 26, 2014","1,337.67","1,336.34","1,342.85","1,330.94","-","0.10%"
"Aug 25, 2014","1,336.34","1,310.12","1,337.01","1,310.12","-","2.03%"
"Aug 22, 2014","1,309.73","1,320.74","1,320.74","1,303.70","-","-0.86%"
"Aug 21, 2014","1,321.08","1,315.84","1,322.48","1,311.38","-","0.40%"
"Aug 20, 2014","1,315.84","1,310.55","1,319.52","1,304.84","-","0.38%"
"Aug 19, 2014","1,310.91","1,290.70","1,310.91","1,287.16","-","1.57%"
"Aug 18, 2014","1,290.62","1,277.99","1,292.87","1,277.99","-","1.01%"
"Aug 15, 2014","1,277.77","1,263.00","1,277.77","1,261.84","-","1.18%"
