"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 17, 2016","3,978.78","4,050.10","4,050.10","3,931.48","-","-1.83%"
"Mar 16, 2016","4,053.15","4,055.15","4,154.19","4,050.96","-","0.00%"
"Mar 15, 2016","4,053.10","3,936.41","4,075.54","3,936.41","-","3.05%"
"Mar 14, 2016","3,933.06","3,868.99","3,948.36","3,868.99","-","1.67%"
"Mar 11, 2016","3,868.62","3,855.36","3,908.27","3,852.66","-","0.35%"
"Mar 10, 2016","3,855.28","3,933.03","3,963.70","3,850.72","-","-1.99%"
"Mar 09, 2016","3,933.37","3,986.46","3,986.47","3,930.82","-","-1.35%"
"Mar 08, 2016","3,987.13","4,046.21","4,046.21","3,982.11","-","-1.47%"
"Mar 07, 2016","4,046.59","4,034.34","4,068.64","4,020.59","-","0.31%"
"Mar 04, 2016","4,034.12","4,069.42","4,069.42","3,981.36","-","-0.91%"
"Mar 03, 2016","4,071.10","4,147.23","4,147.23","4,038.70","-","-1.85%"
"Mar 02, 2016","4,147.84","4,169.86","4,169.88","4,126.80","-","-0.53%"
"Mar 01, 2016","4,169.95","4,158.62","4,179.16","4,158.06","-","0.26%"
"Feb 29, 2016","4,159.03","4,171.29","4,175.50","4,130.44","-","-0.30%"
"Feb 26, 2016","4,171.50","4,122.04","4,192.45","4,122.03","-","1.22%"
"Feb 25, 2016","4,121.28","4,097.63","4,129.03","4,064.57","-","0.57%"
"Feb 24, 2016","4,097.96","4,087.54","4,105.34","4,050.48","-","0.26%"
"Feb 23, 2016","4,087.24","4,119.39","4,129.62","4,084.15","-","-0.76%"
"Feb 22, 2016","4,118.71","4,143.43","4,143.44","4,107.56","-","-0.62%"
"Feb 19, 2016","4,144.28","4,155.30","4,166.20","4,144.28","-","-0.26%"
"Feb 18, 2016","4,155.29","4,123.87","4,165.99","4,121.88","-","0.77%"
"Feb 17, 2016","4,123.60","4,126.03","4,128.00","4,106.14","-","-0.07%"
"Feb 16, 2016","4,126.47","4,007.03","4,126.47","4,007.03","-","2.99%"
"Feb 15, 2016","4,006.82","3,995.16","4,006.82","3,987.23","-","0.29%"
"Feb 12, 2016","3,995.16","3,953.90","3,995.16","3,953.90","-","1.04%"
"Feb 11, 2016","3,954.14","3,954.48","3,954.48","3,897.56","-","-0.01%"
"Feb 10, 2016","3,954.72","3,996.29","4,001.51","3,948.67","-","-1.02%"
"Feb 05, 2016","3,995.47","4,025.38","4,038.08","3,995.47","-","-0.73%"
"Feb 04, 2016","4,024.97","4,054.16","4,057.96","4,021.70","-","-0.53%"
"Feb 03, 2016","4,046.51","4,111.38","4,111.38","4,019.91","-","-1.61%"
"Feb 02, 2016","4,112.60","4,150.08","4,150.25","4,112.60","-","-0.91%"
"Feb 01, 2016","4,150.21","4,169.38","4,169.61","4,138.32","-","-0.46%"
"Jan 29, 2016","4,169.18","4,149.39","4,169.28","4,139.86","-","0.47%"
"Jan 28, 2016","4,149.53","4,160.66","4,160.67","4,140.85","-","-0.28%"
"Jan 27, 2016","4,161.13","4,165.72","4,172.54","4,155.01","-","-0.11%"
"Jan 26, 2016","4,165.87","4,175.69","4,175.97","4,138.18","-","-0.55%"
"Jan 22, 2016","4,188.97","4,190.45","4,205.84","4,178.60","-","-0.05%"
"Jan 21, 2016","4,191.10","4,064.02","4,206.30","4,062.01","-","3.14%"
"Jan 20, 2016","4,063.38","4,104.41","4,106.77","4,036.83","-","-0.98%"
"Jan 19, 2016","4,103.77","4,086.60","4,142.65","4,086.60","-","0.41%"
"Jan 18, 2016","4,086.98","4,087.51","4,087.51","4,086.98","-","-0.01%"
"Jan 15, 2016","4,087.51","4,182.93","4,186.39","4,066.97","-","-2.28%"
"Jan 14, 2016","4,182.93","4,120.53","4,182.93","4,090.77","-","1.52%"
"Jan 13, 2016","4,120.36","4,202.52","4,204.02","4,096.38","-","-1.95%"
"Jan 12, 2016","4,202.50","4,169.00","4,204.45","4,165.98","-","0.80%"
"Jan 11, 2016","4,169.13","4,217.56","4,224.18","4,168.96","-","-1.15%"
"Jan 08, 2016","4,217.59","4,251.44","4,252.12","4,217.59","-","-0.76%"
