"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 15, 2016","7,667.45","7,631.90","7,694.37","7,561.18","-","0.46%"
"Jun 14, 2016","7,631.98","7,790.26","7,792.69","7,579.31","-","-2.03%"
"Jun 13, 2016","7,789.79","7,736.67","7,803.24","7,658.23","-","0.69%"
"Jun 10, 2016","7,736.67","7,911.80","7,911.80","7,736.24","-","-2.22%"
"Jun 09, 2016","7,912.17","7,979.22","7,988.81","7,897.35","-","-0.82%"
"Jun 08, 2016","7,977.95","7,871.97","8,009.33","7,871.97","-","1.36%"
"Jun 07, 2016","7,871.16","7,896.97","7,896.97","7,835.92","-","-0.33%"
"Jun 06, 2016","7,897.08","7,936.81","7,986.15","7,865.15","-","-0.50%"
"Jun 03, 2016","7,936.87","7,847.77","7,936.87","7,847.77","-","1.14%"
"Jun 02, 2016","7,847.39","7,686.05","7,856.46","7,669.89","-","2.10%"
"Jun 01, 2016","7,686.13","7,620.75","7,689.44","7,601.06","-","0.84%"
"May 31, 2016","7,622.01","7,614.05","7,644.82","7,587.16","-","0.11%"
"May 30, 2016","7,613.82","7,634.30","7,652.44","7,609.80","-","-0.27%"
"May 27, 2016","7,634.41","7,664.45","7,747.37","7,601.29","-","-0.40%"
"May 25, 2016","7,665.01","7,685.80","7,812.94","7,660.10","-","-0.26%"
"May 24, 2016","7,685.33","7,674.85","7,759.49","7,674.37","-","0.14%"
"May 23, 2016","7,674.85","7,762.51","7,762.51","7,618.12","-","-1.13%"
"May 20, 2016","7,762.47","7,754.47","7,818.68","7,746.17","-","0.10%"
"May 19, 2016","7,754.43","7,805.09","7,805.09","7,694.45","-","-0.65%"
"May 18, 2016","7,804.99","7,848.00","7,887.97","7,758.73","-","-0.54%"
"May 17, 2016","7,847.51","7,959.63","7,979.70","7,807.36","-","-1.40%"
"May 16, 2016","7,958.70","7,927.60","8,000.30","7,876.58","-","0.39%"
"May 13, 2016","7,927.96","8,076.24","8,076.24","7,857.66","-","-1.84%"
"May 12, 2016","8,076.62","7,940.84","8,121.67","7,940.84","-","1.71%"
"May 11, 2016","7,940.65","8,009.49","8,120.52","7,940.65","-","-0.85%"
"May 10, 2016","8,008.82","7,757.32","8,012.05","7,757.32","-","3.24%"
"May 09, 2016","7,757.21","7,836.17","7,843.29","7,664.29","-","-1.01%"
"May 06, 2016","7,836.65","7,854.96","7,898.77","7,794.73","-","-0.24%"
"May 05, 2016","7,855.13","7,955.01","8,003.80","7,837.43","-","-1.25%"
"May 04, 2016","7,954.37","7,931.06","7,955.18","7,828.94","-","0.27%"
"May 03, 2016","7,932.95","8,042.48","8,042.48","7,919.27","-","-1.37%"
"May 02, 2016","8,043.14","8,052.67","8,079.89","8,023.00","-","-0.11%"
"Apr 29, 2016","8,052.25","8,140.84","8,174.64","8,018.23","-","-1.07%"
"Apr 28, 2016","8,139.06","8,162.76","8,222.60","8,092.92","-","-0.30%"
"Apr 27, 2016","8,163.70","7,994.10","8,174.24","7,994.10","-","2.13%"
