"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 28, 2011","9,562.91","9,744.66","9,757.90","9,545.49","-","-1.86%"
"Dec 27, 2011","9,743.74","9,664.31","9,760.01","9,662.43","-","0.80%"
"Dec 26, 2011","9,666.35","9,669.05","9,729.00","9,660.07","-","-0.02%"
"Dec 23, 2011","9,668.71","9,586.60","9,671.93","9,586.60","-","0.86%"
"Dec 22, 2011","9,586.13","9,526.04","9,602.73","9,501.89","-","0.63%"
"Dec 21, 2011","9,525.74","9,562.58","9,572.45","9,450.53","-","-0.39%"
"Dec 20, 2011","9,562.64","9,405.78","9,568.95","9,405.78","-","1.67%"
"Dec 19, 2011","9,405.19","9,496.32","9,566.44","9,398.85","-","-0.96%"
"Dec 16, 2011","9,496.32","9,499.49","9,601.33","9,490.54","-","-0.02%"
"Dec 15, 2011","9,498.67","9,462.21","9,598.52","9,461.79","-","0.39%"
"Dec 14, 2011","9,462.21","9,584.10","9,588.33","9,461.25","-","-1.27%"
"Dec 13, 2011","9,583.94","9,480.18","9,653.85","9,480.18","-","1.09%"
"Dec 12, 2011","9,480.18","9,583.69","9,583.69","9,414.10","-","-1.08%"
"Dec 09, 2011","9,583.59","9,522.45","9,629.46","9,511.63","-","0.64%"
"Dec 08, 2011","9,522.43","9,704.05","9,766.52","9,515.83","-","-1.87%"
"Dec 07, 2011","9,703.42","9,786.90","9,786.90","9,668.81","-","-0.86%"
"Dec 06, 2011","9,787.51","9,653.78","9,788.22","9,593.29","-","1.39%"
"Dec 05, 2011","9,653.78","9,505.97","9,701.22","9,505.97","-","1.55%"
"Dec 02, 2011","9,505.97","9,611.14","9,767.50","9,469.96","-","-1.09%"
"Dec 01, 2011","9,611.03","9,401.62","9,637.86","9,401.62","-","2.23%"
"Nov 30, 2011","9,401.52","9,208.22","9,593.95","9,207.29","-","2.10%"
"Nov 29, 2011","9,208.22","9,329.40","9,391.41","9,208.22","-","-1.26%"
"Nov 28, 2011","9,326.17","9,156.12","9,392.33","9,156.12","-","1.88%"
"Nov 25, 2011","9,154.10","9,136.41","9,222.19","9,067.16","-","0.19%"
"Nov 24, 2011","9,137.09","9,062.72","9,169.81","8,986.10","-","0.97%"
"Nov 23, 2011","9,048.95","9,170.41","9,177.05","9,032.08","-","-1.33%"
"Nov 22, 2011","9,170.49","9,219.53","9,278.43","9,104.02","-","-0.54%"
"Nov 21, 2011","9,219.94","9,283.61","9,283.61","9,092.59","-","-0.69%"
"Nov 18, 2011","9,283.67","9,330.26","9,422.00","9,243.64","-","-0.50%"
"Nov 17, 2011","9,330.20","9,571.43","9,607.07","9,292.08","-","-2.52%"
"Nov 16, 2011","9,571.43","9,522.67","9,613.08","9,447.71","-","0.51%"
"Nov 14, 2011","9,522.51","9,603.94","9,603.94","9,486.11","-","-0.85%"
"Nov 11, 2011","9,603.94","9,372.17","9,621.55","9,372.17","-","2.47%"
"Nov 10, 2011","9,372.26","9,414.19","9,498.95","9,363.71","-","-0.45%"
"Nov 09, 2011","9,414.19","9,574.57","9,574.57","9,344.02","-","-1.70%"
"Nov 08, 2011","9,576.81","9,589.48","9,650.94","9,493.87","-","-0.12%"
"Nov 07, 2011","9,588.26","9,552.18","9,646.17","9,540.60","-","0.38%"
"Nov 04, 2011","9,552.18","9,471.09","9,552.55","9,386.98","-","0.83%"
"Nov 03, 2011","9,473.49","9,436.29","9,574.43","9,436.29","-","0.41%"
"Nov 01, 2011","9,435.19","9,626.64","9,626.64","9,289.99","-","-2.00%"
"Oct 31, 2011","9,627.70","9,790.62","9,790.62","9,591.55","-","-1.66%"
"Oct 28, 2011","9,790.65","9,707.04","9,820.06","9,664.39","-","0.86%"
"Oct 27, 2011","9,706.83","9,458.61","9,784.93","9,458.61","-","2.62%"
"Oct 26, 2011","9,459.03","9,362.36","9,480.29","9,345.49","-","1.03%"
"Oct 25, 2011","9,362.19","9,436.51","9,438.83","9,275.10","-","-0.79%"
"Oct 24, 2011","9,436.59","9,244.90","9,494.30","9,244.90","-","2.17%"
