"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 2011","29,981.07","30,062.64","30,140.30","29,971.94","-","-0.31%"
"Jun 30, 2011","30,073.77","30,028.75","30,080.23","29,934.07","-","0.04%"
"Jun 29, 2011","30,060.98","30,016.06","30,060.98","29,817.47","-","0.38%"
"Jun 28, 2011","29,947.21","29,852.86","29,953.81","29,747.53","-","0.43%"
"Jun 27, 2011","29,817.58","29,908.70","30,010.40","29,730.06","-","-0.27%"
"Jun 24, 2011","29,896.84","29,629.44","29,919.57","29,628.85","-","1.04%"
"Jun 22, 2011","29,589.67","29,803.76","29,821.25","29,589.67","-","-0.69%"
"Jun 21, 2011","29,793.86","29,576.67","29,833.20","29,576.67","-","0.65%"
"Jun 20, 2011","29,601.46","29,458.12","29,688.79","29,423.11","-","0.28%"
"Jun 17, 2011","29,518.01","29,449.82","29,593.76","29,391.06","-","0.33%"
"Jun 16, 2011","29,419.92","29,270.08","29,497.41","29,127.02","-","0.91%"
"Jun 15, 2011","29,155.46","29,052.85","29,250.89","29,049.37","-","0.03%"
"Jun 14, 2011","29,145.33","29,216.30","29,326.00","29,115.90","-","0.02%"
"Jun 13, 2011","29,139.29","29,343.69","29,375.15","29,139.29","-","-0.66%"
"Jun 10, 2011","29,333.64","29,524.09","29,524.86","29,264.79","-","-0.56%"
"Jun 09, 2011","29,498.86","29,493.96","29,559.69","29,331.98","-","0.06%"
"Jun 08, 2011","29,482.10","29,699.14","29,699.14","29,411.66","-","-0.62%"
"Jun 07, 2011","29,667.39","29,929.84","29,942.14","29,657.98","-","-0.65%"
"Jun 06, 2011","29,861.18","30,081.72","30,083.54","29,731.43","-","-0.69%"
"Jun 03, 2011","30,069.53","29,842.25","30,177.55","29,788.60","-","0.71%"
"Jun 02, 2011","29,856.50","29,592.41","29,899.13","29,592.41","-","1.06%"
"Jun 01, 2011","29,543.63","29,778.90","29,862.97","29,523.55","-","-0.85%"
"May 31, 2011","29,795.77","29,602.99","29,825.76","29,602.99","-","0.97%"
"May 30, 2011","29,510.64","29,645.98","29,697.19","29,507.09","-","-0.35%"
"May 27, 2011","29,614.52","29,738.65","29,797.80","29,574.34","-","-0.25%"
"May 26, 2011","29,688.69","29,827.90","29,827.90","29,628.39","-","-0.40%"
"May 25, 2011","29,806.59","29,762.41","29,924.82","29,717.83","-","0.05%"
"May 24, 2011","29,792.43","29,771.71","29,826.91","29,742.92","-","0.23%"
"May 23, 2011","29,724.72","29,889.59","29,889.59","29,719.27","-","-0.65%"
"May 20, 2011","29,918.08","29,896.51","30,054.14","29,806.27","-","0.34%"
"May 19, 2011","29,818.01","29,785.66","29,978.12","29,722.66","-","0.40%"
"May 18, 2011","29,700.64","29,783.07","29,794.33","29,587.60","-","-0.04%"
"May 17, 2011","29,711.78","29,824.93","29,950.00","29,660.38","-","-0.37%"
"May 16, 2011","29,822.93","29,894.00","30,061.67","29,640.79","-","-0.04%"
"May 13, 2011","29,835.49","29,997.01","30,082.76","29,756.61","-","-0.30%"
"May 12, 2011","29,924.47","29,743.31","30,089.74","29,734.43","-","0.58%"
"May 11, 2011","29,751.63","29,884.37","29,921.15","29,701.50","-","-0.76%"
"May 10, 2011","29,980.42","30,043.33","30,166.34","29,872.15","-","-0.15%"
"May 09, 2011","30,026.02","29,957.11","30,119.21","29,894.43","-","0.28%"
"May 06, 2011","29,942.64","29,644.92","29,947.78","29,644.92","-","1.53%"
"May 05, 2011","29,492.44","29,334.86","29,537.97","29,278.06","-","0.87%"
"May 04, 2011","29,237.59","29,183.14","29,495.04","29,183.14","-","0.40%"
"May 03, 2011","29,120.98","29,263.25","29,359.92","29,068.54","-","-0.56%"
"May 02, 2011","29,284.35","29,635.72","29,757.60","29,198.57","-","-1.01%"
"Apr 29, 2011","29,581.66","29,632.60","29,790.38","29,536.30","-","-0.02%"
"Apr 28, 2011","29,587.81","29,538.37","29,683.71","29,383.32","-","-0.14%"
"Apr 27, 2011","29,629.88","29,686.42","29,773.98","29,490.87","-","-0.10%"
"Apr 26, 2011","29,659.69","29,773.52","29,800.65","29,659.69","-","-0.29%"
"Apr 25, 2011","29,747.14","29,745.66","29,807.34","29,670.52","-","-0.23%"
"Apr 20, 2011","29,816.20","29,890.14","30,023.74","29,664.96","-","0.09%"
"Apr 19, 2011","29,788.20","29,693.99","29,840.11","29,637.97","-","0.36%"
"Apr 18, 2011","29,680.79","29,691.97","29,726.05","29,408.27","-","0.33%"
"Apr 15, 2011","29,584.60","29,678.27","29,708.03","29,438.08","-","0.04%"
"Apr 14, 2011","29,572.76","29,549.67","29,728.16","29,531.75","-","0.05%"
"Apr 13, 2011","29,557.38","29,717.03","29,771.64","29,390.96","-","0.16%"
"Apr 12, 2011","29,509.44","29,755.43","29,758.16","29,493.32","-","-0.69%"
"Apr 11, 2011","29,713.04","29,933.71","29,957.48","29,624.60","-","-0.63%"
"Apr 08, 2011","29,901.84","30,119.98","30,188.59","29,784.63","-","-0.57%"
"Apr 07, 2011","30,073.86","30,306.07","30,306.07","29,991.29","-","-0.68%"
"Apr 06, 2011","30,280.31","30,487.98","30,529.26","30,241.96","-","-0.67%"
"Apr 05, 2011","30,483.39","30,371.51","30,562.23","30,318.70","-","0.20%"
"Apr 04, 2011","30,423.35","30,413.08","30,516.68","30,324.95","-","0.49%"
"Apr 01, 2011","30,274.87","29,954.67","30,274.87","29,954.67","-","1.28%"
"Mar 31, 2011","29,892.13","29,792.44","30,101.98","29,761.21","-","0.39%"
"Mar 30, 2011","29,776.77","29,302.56","29,831.18","29,302.56","-","1.89%"
"Mar 29, 2011","29,223.47","29,004.11","29,263.19","28,919.35","-","0.87%"
"Mar 28, 2011","28,970.04","29,143.17","29,230.57","28,969.66","-","-0.64%"
"Mar 25, 2011","29,156.24","28,912.79","29,174.05","28,912.79","-","0.91%"
"Mar 24, 2011","28,894.16","28,880.66","29,054.09","28,880.66","-","0.07%"
"Mar 23, 2011","28,873.84","28,767.29","28,978.08","28,730.78","-","0.07%"
"Mar 22, 2011","28,854.84","28,394.23","28,903.84","28,385.88","-","1.50%"
"Mar 21, 2011","28,427.10","28,594.26","28,763.10","28,402.22","-","-0.00%"
"Mar 18, 2011","28,427.27","28,437.25","28,698.09","28,427.27","-","0.26%"
"Mar 17, 2011","28,352.94","28,440.16","28,565.22","28,330.56","-","0.11%"
"Mar 16, 2011","28,321.65","28,916.04","28,918.34","28,260.51","-","-1.85%"
"Mar 15, 2011","28,855.23","28,787.12","28,960.66","28,569.53","-","-0.73%"
"Mar 14, 2011","29,068.41","28,862.56","29,069.91","28,721.59","-","0.62%"
"Mar 11, 2011","28,889.83","28,606.86","29,017.64","28,547.56","-","1.20%"
"Mar 10, 2011","28,547.82","28,805.44","28,828.49","28,547.82","-","-0.91%"
"Mar 09, 2011","28,811.02","28,717.70","28,932.52","28,717.70","-","0.48%"
"Mar 04, 2011","28,672.67","28,522.89","28,696.80","28,457.22","-","0.58%"
"Mar 03, 2011","28,508.34","28,244.11","28,523.29","28,244.11","-","0.85%"
"Mar 02, 2011","28,268.10","28,057.57","28,268.10","28,010.50","-","0.91%"
"Mar 01, 2011","28,012.02","28,153.37","28,170.42","27,938.08","-","-0.40%"
"Feb 28, 2011","28,124.74","27,800.62","28,124.74","27,732.35","-","1.51%"
"Feb 25, 2011","27,707.66","27,894.48","28,010.52","27,668.86","-","-0.16%"
"Feb 24, 2011","27,752.94","27,702.78","27,885.29","27,688.44","-","0.38%"
"Feb 23, 2011","27,648.47","27,750.93","27,851.58","27,530.18","-","-0.32%"
"Feb 22, 2011","27,737.15","27,777.38","27,989.60","27,717.50","-","-0.47%"
"Feb 21, 2011","27,869.10","27,839.94","27,934.80","27,699.46","-","0.21%"
"Feb 18, 2011","27,811.45","27,679.19","27,902.05","27,633.88","-","0.46%"
"Feb 17, 2011","27,682.80","27,767.12","27,810.60","27,644.00","-","-0.05%"
"Feb 16, 2011","27,697.32","27,309.04","27,751.26","27,302.69","-","1.69%"
"Feb 15, 2011","27,236.99","27,252.08","27,355.82","27,176.50","-","-0.15%"
"Feb 14, 2011","27,279.19","27,336.85","27,427.77","27,208.34","-","-0.24%"
"Feb 11, 2011","27,345.28","27,397.11","27,471.30","27,205.67","-","0.33%"
"Feb 10, 2011","27,256.16","27,166.14","27,380.17","27,166.14","-","0.31%"
"Feb 09, 2011","27,172.91","27,479.34","27,575.24","27,167.55","-","-1.18%"
"Feb 08, 2011","27,497.50","27,282.19","27,557.22","27,272.67","-","0.65%"
"Feb 07, 2011","27,320.40","27,271.43","27,417.61","27,245.43","-","0.47%"
"Feb 04, 2011","27,192.43","27,442.49","27,553.47","27,153.07","-","-0.94%"
"Feb 03, 2011","27,450.78","27,365.71","27,546.16","27,281.20","-","0.33%"
"Feb 02, 2011","27,360.23","27,574.58","27,593.56","27,351.14","-","-0.84%"
"Feb 01, 2011","27,591.52","27,458.79","27,635.61","27,391.13","-","0.72%"
"Jan 31, 2011","27,394.62","27,227.43","27,464.39","27,207.80","-","0.91%"
"Jan 28, 2011","27,148.43","27,625.44","27,625.44","27,123.27","-","-1.52%"
"Jan 27, 2011","27,567.97","27,882.81","27,972.21","27,567.97","-","-0.86%"
"Jan 26, 2011","27,806.85","28,026.41","28,146.55","27,787.38","-","-0.71%"
"Jan 24, 2011","28,006.12","28,008.72","28,182.42","27,988.80","-","0.37%"
"Jan 21, 2011","27,903.57","28,080.22","28,288.48","27,895.88","-","-0.58%"
"Jan 20, 2011","28,067.24","27,979.81","28,160.35","27,938.13","-","0.22%"
"Jan 19, 2011","28,005.18","28,208.28","28,269.62","27,964.32","-","-0.71%"
"Jan 18, 2011","28,204.91","28,307.20","28,307.20","28,186.33","-","-0.30%"
"Jan 17, 2011","28,289.63","28,348.92","28,363.48","28,232.53","-","-0.39%"
"Jan 14, 2011","28,401.45","28,224.46","28,494.09","28,208.10","-","0.59%"
"Jan 13, 2011","28,234.94","28,077.81","28,396.10","28,064.99","-","0.55%"
"Jan 12, 2011","28,080.36","27,798.47","28,088.50","27,777.18","-","1.27%"
"Jan 11, 2011","27,728.60","27,746.06","27,837.76","27,680.42","-","0.16%"
"Jan 10, 2011","27,684.75","27,688.82","27,758.53","27,579.48","-","-0.39%"
"Jan 07, 2011","27,791.92","27,812.02","27,889.29","27,634.23","-","0.03%"
