"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 28, 2011","1,405.34","1,419.12","1,419.12","1,400.95","-","-1.00%"
"Apr 27, 2011","1,419.49","1,432.28","1,436.42","1,415.99","-","-0.89%"
"Apr 26, 2011","1,432.26","1,427.35","1,435.83","1,425.05","-","0.34%"
"Apr 25, 2011","1,427.38","1,432.34","1,434.19","1,424.26","-","-0.34%"
"Apr 20, 2011","1,432.20","1,415.55","1,432.27","1,415.55","-","1.19%"
"Apr 19, 2011","1,415.37","1,404.25","1,415.37","1,404.00","-","0.79%"
"Apr 18, 2011","1,404.26","1,415.64","1,415.91","1,394.85","-","-0.81%"
"Apr 15, 2011","1,415.75","1,413.30","1,418.73","1,407.21","-","0.18%"
"Apr 14, 2011","1,413.25","1,410.39","1,414.03","1,405.10","-","0.20%"
"Apr 13, 2011","1,410.42","1,413.35","1,425.21","1,403.17","-","-0.17%"
"Apr 12, 2011","1,412.88","1,435.82","1,436.00","1,409.25","-","-1.61%"
"Apr 11, 2011","1,436.03","1,430.43","1,442.65","1,429.78","-","0.40%"
"Apr 08, 2011","1,430.29","1,435.28","1,441.70","1,425.12","-","-0.35%"
"Apr 07, 2011","1,435.28","1,430.33","1,437.24","1,424.87","-","0.35%"
"Apr 06, 2011","1,430.29","1,441.40","1,447.88","1,428.76","-","-0.77%"
"Apr 05, 2011","1,441.43","1,432.87","1,442.28","1,430.23","-","0.60%"
"Apr 04, 2011","1,432.87","1,429.69","1,437.55","1,429.47","-","0.21%"
"Apr 01, 2011","1,429.85","1,412.51","1,429.85","1,411.38","-","1.23%"
"Mar 31, 2011","1,412.49","1,396.16","1,412.49","1,396.16","-","1.18%"
"Mar 30, 2011","1,396.02","1,375.15","1,396.02","1,375.15","-","1.52%"
"Mar 29, 2011","1,375.14","1,372.99","1,378.39","1,368.72","-","0.16%"
"Mar 28, 2011","1,372.98","1,376.69","1,382.59","1,370.72","-","-0.27%"
"Mar 25, 2011","1,376.69","1,376.02","1,387.11","1,376.02","-","0.05%"
"Mar 24, 2011","1,375.99","1,373.03","1,378.94","1,372.65","-","0.23%"
"Mar 23, 2011","1,372.87","1,368.64","1,376.82","1,366.14","-","0.31%"
"Mar 22, 2011","1,368.60","1,345.22","1,369.19","1,345.07","-","1.73%"
"Mar 21, 2011","1,345.36","1,341.41","1,356.71","1,341.41","-","0.29%"
"Mar 18, 2011","1,341.44","1,342.94","1,359.87","1,341.44","-","-0.11%"
"Mar 17, 2011","1,342.96","1,346.45","1,356.80","1,342.63","-","-0.26%"
"Mar 16, 2011","1,346.41","1,348.92","1,363.63","1,340.09","-","-0.19%"
"Mar 15, 2011","1,348.91","1,355.50","1,355.61","1,324.28","-","-0.56%"
"Mar 14, 2011","1,356.55","1,350.30","1,356.55","1,337.49","-","0.45%"
"Mar 11, 2011","1,350.50","1,341.18","1,352.69","1,338.30","-","0.71%"
"Mar 10, 2011","1,341.04","1,350.27","1,353.15","1,335.60","-","-0.68%"
"Mar 09, 2011","1,350.27","1,342.97","1,355.86","1,341.07","-","0.54%"
"Mar 04, 2011","1,343.00","1,349.64","1,350.76","1,338.99","-","-0.49%"
"Mar 03, 2011","1,349.61","1,332.86","1,349.61","1,332.86","-","1.27%"
"Mar 02, 2011","1,332.71","1,318.71","1,335.37","1,317.24","-","1.06%"
"Mar 01, 2011","1,318.72","1,329.20","1,334.96","1,315.26","-","-0.79%"
"Feb 28, 2011","1,329.16","1,314.01","1,330.62","1,314.01","-","1.15%"
"Feb 25, 2011","1,313.99","1,318.85","1,330.60","1,310.45","-","-0.37%"
"Feb 24, 2011","1,318.85","1,314.68","1,319.93","1,308.47","-","0.32%"
"Feb 23, 2011","1,314.68","1,319.88","1,328.63","1,310.13","-","-0.39%"
"Feb 22, 2011","1,319.88","1,342.29","1,342.29","1,318.47","-","-1.67%"
"Feb 21, 2011","1,342.32","1,359.11","1,361.02","1,340.52","-","-1.24%"
"Feb 18, 2011","1,359.11","1,345.16","1,359.86","1,342.61","-","1.05%"
"Feb 17, 2011","1,345.02","1,344.18","1,350.87","1,338.02","-","0.06%"
"Feb 16, 2011","1,344.15","1,325.35","1,347.02","1,325.35","-","1.43%"
"Feb 15, 2011","1,325.21","1,323.10","1,332.60","1,319.88","-","0.16%"
"Feb 14, 2011","1,323.07","1,298.45","1,323.13","1,297.50","-","1.91%"
"Feb 11, 2011","1,298.25","1,273.47","1,298.43","1,273.47","-","1.94%"
"Feb 10, 2011","1,273.49","1,280.53","1,284.01","1,273.49","-","-0.55%"
"Feb 09, 2011","1,280.53","1,305.73","1,305.73","1,278.76","-","-1.93%"
"Feb 08, 2011","1,305.71","1,293.53","1,305.96","1,290.03","-","0.93%"
